MSOA21CD,n_oas,n_diff,disagree_pct
E02004682,25,3,12.0
E02004683,26,3,11.538461538461538
E02004684,37,3,8.108108108108109
E02004685,28,2,7.142857142857142
E02004686,29,2,6.896551724137931
E02004687,23,2,8.695652173913043
E02004688,27,1,3.7037037037037033
E02004689,19,1,5.263157894736842
E02004690,25,6,24.0
E02004691,29,10,34.48275862068966
E02004692,24,6,25.0
E02004693,26,5,19.230769230769234
E02004694,24,4,16.666666666666664
E02004695,28,5,17.857142857142858
E02004696,24,4,16.666666666666664
E02004697,18,5,27.77777777777778
E02004698,21,5,23.809523809523807
E02004699,35,10,28.57142857142857
E02004700,21,4,19.047619047619047
E02004702,26,7,26.923076923076923
E02004703,42,5,11.904761904761903
E02004704,20,6,30.0
E02004705,26,7,26.923076923076923
E02004706,25,5,20.0
E02004707,34,8,23.52941176470588
E02004708,32,7,21.875
E02004709,29,7,24.137931034482758
E02004710,21,2,9.523809523809524
E02004712,27,3,11.11111111111111
E02004713,26,2,7.6923076923076925
E02004714,24,5,20.833333333333336
E02004715,28,7,25.0
E02004716,28,4,14.285714285714285
E02004717,39,5,12.82051282051282
E02004718,28,6,21.428571428571427
E02004719,37,8,21.62162162162162
E02004720,37,8,21.62162162162162
E02004721,37,11,29.72972972972973
E02004722,24,6,25.0
E02004723,31,10,32.25806451612903
E02004724,33,7,21.21212121212121
E02004725,18,6,33.33333333333333
E02004726,21,7,33.33333333333333
E02004727,28,1,3.571428571428571
E02004728,26,7,26.923076923076923
E02004729,23,4,17.391304347826086
E02004730,29,3,10.344827586206897
E02004731,25,6,24.0
E02004732,27,4,14.814814814814813
E02004733,27,9,33.33333333333333
E02004734,33,3,9.090909090909092
E02004735,26,10,38.46153846153847
E02004736,26,3,11.538461538461538
E02004737,23,4,17.391304347826086
E02004738,25,2,8.0
E02004739,24,8,33.33333333333333
E02004740,23,7,30.434782608695656
E02004741,25,5,20.0
E02004742,25,5,20.0
E02004743,24,2,8.333333333333332
E02004744,29,3,10.344827586206897
E02004745,29,10,34.48275862068966
E02004746,37,14,37.83783783783784
E02004747,23,6,26.08695652173913
E02004748,36,3,8.333333333333332
E02004749,24,3,12.5
E02004750,27,14,51.85185185185185
E02004751,26,10,38.46153846153847
E02004752,26,2,7.6923076923076925
E02004753,32,8,25.0
E02004754,24,7,29.166666666666668
E02004755,37,8,21.62162162162162
E02004756,30,6,20.0
E02004757,24,1,4.166666666666666
E02004758,28,1,3.571428571428571
E02004759,26,3,11.538461538461538
E02004760,31,3,9.67741935483871
E02004761,22,5,22.727272727272727
E02004764,27,6,22.22222222222222
E02004765,21,7,33.33333333333333
E02004766,21,3,14.285714285714285
E02004767,18,1,5.555555555555555
E02004768,18,5,27.77777777777778
E02004769,19,2,10.526315789473683
E02004770,22,0,0.0
E02004771,28,3,10.714285714285714
E02004772,30,5,16.666666666666664
E02004774,35,15,42.857142857142854
E02004775,32,7,21.875
E02004776,20,12,60.0
E02004777,19,12,63.1578947368421
E02004778,20,15,75.0
E02004779,38,6,15.789473684210526
E02004780,20,5,25.0
E02004781,25,9,36.0
E02004782,24,7,29.166666666666668
E02004783,23,3,13.043478260869565
E02004784,19,8,42.10526315789473
E02004785,20,6,30.0
E02004786,25,5,20.0
E02004787,26,12,46.15384615384615
E02004788,24,6,25.0
E02004789,34,7,20.588235294117645
E02004790,27,8,29.629629629629626
E02004791,17,5,29.411764705882355
E02004792,28,12,42.857142857142854
E02004793,23,5,21.73913043478261
E02004794,24,7,29.166666666666668
E02004795,31,11,35.483870967741936
E02004796,33,21,63.63636363636363
E02004797,27,5,18.51851851851852
E02004798,21,8,38.095238095238095
E02004799,28,15,53.57142857142857
E02004800,26,24,92.3076923076923
E02004801,29,23,79.3103448275862
E02004802,21,2,9.523809523809524
E02004803,22,3,13.636363636363635
E02004804,24,6,25.0
E02004805,28,2,7.142857142857142
E02004806,30,7,23.333333333333332
E02004807,32,4,12.5
E02004808,39,10,25.64102564102564
E02004809,28,3,10.714285714285714
E02004810,27,3,11.11111111111111
E02004811,28,1,3.571428571428571
E02004812,19,0,0.0
E02004813,20,2,10.0
E02004814,23,6,26.08695652173913
E02004815,23,1,4.3478260869565215
E02004817,23,4,17.391304347826086
E02004818,33,4,12.121212121212121
E02004819,23,2,8.695652173913043
E02004820,23,2,8.695652173913043
E02004821,20,4,20.0
E02004822,26,2,7.6923076923076925
E02004823,30,3,10.0
E02004824,20,10,50.0
E02004825,35,7,20.0
E02004826,29,7,24.137931034482758
E02004827,22,4,18.181818181818183
E02004828,22,5,22.727272727272727
E02004829,16,1,6.25
E02004830,21,4,19.047619047619047
E02004831,32,6,18.75
E02004832,28,6,21.428571428571427
E02004833,29,6,20.689655172413794
E02004834,26,2,7.6923076923076925
E02004835,34,4,11.76470588235294
E02004836,18,2,11.11111111111111
E02004837,26,3,11.538461538461538
E02004838,28,3,10.714285714285714
E02004839,26,3,11.538461538461538
E02004840,29,10,34.48275862068966
E02004841,37,13,35.13513513513514
E02004842,33,10,30.303030303030305
E02004843,21,1,4.761904761904762
E02004844,22,4,18.181818181818183
E02004845,26,4,15.384615384615385
E02004846,19,1,5.263157894736842
E02004847,33,5,15.151515151515152
E02004848,22,1,4.545454545454546
E02004849,18,2,11.11111111111111
E02004850,24,4,16.666666666666664
E02004851,18,4,22.22222222222222
E02004852,24,3,12.5
E02004853,20,4,20.0
E02004854,22,4,18.181818181818183
E02004855,27,5,18.51851851851852
E02004856,19,3,15.789473684210526
E02004857,17,5,29.411764705882355
E02004858,16,1,6.25
E02004859,17,3,17.647058823529413
E02004860,19,1,5.263157894736842
E02004861,21,8,38.095238095238095
E02004862,24,2,8.333333333333332
E02004863,24,1,4.166666666666666
E02004864,21,0,0.0
E02004865,18,2,11.11111111111111
E02004866,21,5,23.809523809523807
E02004867,19,2,10.526315789473683
E02004868,24,3,12.5
E02004869,17,4,23.52941176470588
E02004870,37,6,16.216216216216218
E02004871,16,4,25.0
E02004872,23,3,13.043478260869565
E02004873,36,6,16.666666666666664
E02004874,18,3,16.666666666666664
E02004875,30,6,20.0
E02004876,28,5,17.857142857142858
E02004877,18,4,22.22222222222222
E02004878,28,3,10.714285714285714
E02004880,32,2,6.25
E02004881,23,2,8.695652173913043
E02004882,24,1,4.166666666666666
E02004883,18,0,0.0
E02004884,33,5,15.151515151515152
E02004885,25,2,8.0
E02004886,19,4,21.052631578947366
E02004887,24,4,16.666666666666664
E02004888,28,7,25.0
E02004889,34,7,20.588235294117645
E02004890,27,5,18.51851851851852
E02004891,26,3,11.538461538461538
E02004892,19,2,10.526315789473683
E02004893,17,4,23.52941176470588
E02004894,35,7,20.0
E02004895,27,3,11.11111111111111
E02004896,25,6,24.0
E02004897,21,1,4.761904761904762
E02004898,24,2,8.333333333333332
E02004899,19,1,5.263157894736842
E02004900,25,1,4.0
E02004901,32,4,12.5
E02004902,24,2,8.333333333333332
E02004903,21,3,14.285714285714285
E02004904,21,2,9.523809523809524
E02004905,19,4,21.052631578947366
E02004906,30,2,6.666666666666667
E02004907,31,5,16.129032258064516
E02004908,31,2,6.451612903225806
E02004909,18,6,33.33333333333333
E02004910,35,6,17.142857142857142
E02004911,23,5,21.73913043478261
E02004912,34,8,23.52941176470588
E02004914,25,5,20.0
E02004915,19,4,21.052631578947366
E02004916,24,1,4.166666666666666
E02004917,22,2,9.090909090909092
E02004918,27,8,29.629629629629626
E02004919,25,4,16.0
E02004920,38,6,15.789473684210526
E02004921,24,4,16.666666666666664
E02004922,30,1,3.3333333333333335
E02004923,33,6,18.181818181818183
E02004924,22,0,0.0
E02004925,23,3,13.043478260869565
E02004926,24,4,16.666666666666664
E02004927,19,3,15.789473684210526
E02004928,21,0,0.0
E02004929,19,3,15.789473684210526
E02004930,22,3,13.636363636363635
E02004931,22,2,9.090909090909092
E02004932,21,2,9.523809523809524
E02004933,19,1,5.263157894736842
E02004934,24,2,8.333333333333332
E02004935,31,8,25.806451612903224
E02004936,17,0,0.0
E02004937,24,3,12.5
E02004939,20,2,10.0
E02004940,23,4,17.391304347826086
E02004941,30,6,20.0
E02004942,20,3,15.0
E02004943,25,3,12.0
E02004944,24,5,20.833333333333336
E02004945,34,6,17.647058823529413
E02004946,20,7,35.0
E02004948,21,4,19.047619047619047
E02004949,29,4,13.793103448275861
E02004950,22,9,40.909090909090914
E02004951,27,2,7.4074074074074066
E02004952,22,3,13.636363636363635
E02004953,20,1,5.0
E02004954,20,3,15.0
E02004955,19,5,26.31578947368421
E02004956,30,5,16.666666666666664
E02004957,32,6,18.75
E02004958,23,4,17.391304347826086
E02004959,19,2,10.526315789473683
E02004960,17,2,11.76470588235294
E02004961,28,6,21.428571428571427
E02004962,28,6,21.428571428571427
E02004963,23,2,8.695652173913043
E02004964,20,3,15.0
E02004965,22,3,13.636363636363635
E02004966,20,2,10.0
E02004967,24,4,16.666666666666664
E02004968,23,3,13.043478260869565
E02004969,21,3,14.285714285714285
E02004970,26,4,15.384615384615385
E02004971,24,5,20.833333333333336
E02004972,18,3,16.666666666666664
E02004973,23,2,8.695652173913043
E02004974,26,9,34.61538461538461
E02004975,23,3,13.043478260869565
E02004976,33,2,6.0606060606060606
E02004977,22,1,4.545454545454546
E02004978,28,2,7.142857142857142
E02004979,21,3,14.285714285714285
E02004980,18,1,5.555555555555555
E02004981,25,5,20.0
E02004982,20,6,30.0
E02004983,21,3,14.285714285714285
E02004984,23,3,13.043478260869565
E02004985,25,5,20.0
E02004986,29,5,17.24137931034483
E02004987,23,8,34.78260869565217
E02004988,24,6,25.0
E02004989,38,6,15.789473684210526
E02004990,23,5,21.73913043478261
E02004991,22,3,13.636363636363635
E02004992,25,2,8.0
E02004994,18,1,5.555555555555555
E02004995,17,3,17.647058823529413
E02004996,25,6,24.0
E02004997,27,8,29.629629629629626
E02004998,20,0,0.0
E02005000,36,2,5.555555555555555
E02005001,29,6,20.689655172413794
E02005002,31,3,9.67741935483871
E02005003,24,4,16.666666666666664
E02005004,33,7,21.21212121212121
E02005005,30,4,13.333333333333334
E02005006,18,3,16.666666666666664
E02005007,28,6,21.428571428571427
E02005008,31,15,48.38709677419355
E02005009,19,3,15.789473684210526
E02005010,27,7,25.925925925925924
E02005011,24,16,66.66666666666666
E02005012,29,8,27.586206896551722
E02005013,28,10,35.714285714285715
E02005014,28,14,50.0
E02005015,27,12,44.44444444444444
E02005016,25,10,40.0
E02005017,26,9,34.61538461538461
E02005018,28,14,50.0
E02005019,20,4,20.0
E02005020,23,4,17.391304347826086
E02005021,22,6,27.27272727272727
E02005022,23,7,30.434782608695656
E02005023,31,3,9.67741935483871
E02005025,28,2,7.142857142857142
E02005026,24,1,4.166666666666666
E02005027,19,5,26.31578947368421
E02005028,42,3,7.142857142857142
E02005029,48,11,22.916666666666664
E02005030,40,3,7.5
E02005031,27,6,22.22222222222222
E02005032,31,2,6.451612903225806
E02005033,24,1,4.166666666666666
E02005034,22,4,18.181818181818183
E02005035,26,5,19.230769230769234
E02005036,20,2,10.0
E02005037,22,8,36.36363636363637
E02005038,17,0,0.0
E02005039,21,2,9.523809523809524
E02005040,20,4,20.0
E02005041,20,5,25.0
E02005042,31,9,29.03225806451613
E02005043,25,5,20.0
E02005044,26,8,30.76923076923077
E02005045,28,3,10.714285714285714
E02005046,25,8,32.0
E02005047,26,7,26.923076923076923
E02005048,21,8,38.095238095238095
E02005049,24,18,75.0
E02005050,30,11,36.666666666666664
E02005051,41,7,17.073170731707318
E02005052,26,3,11.538461538461538
E02005053,27,6,22.22222222222222
E02005054,21,8,38.095238095238095
E02005055,26,3,11.538461538461538
E02005056,31,4,12.903225806451612
E02005057,33,5,15.151515151515152
E02005058,24,5,20.833333333333336
E02005059,30,3,10.0
E02005060,28,0,0.0
E02005061,23,0,0.0
E02005062,21,0,0.0
E02005063,20,2,10.0
E02005064,22,5,22.727272727272727
E02005065,26,1,3.8461538461538463
E02005066,25,4,16.0
E02005067,18,5,27.77777777777778
E02005068,21,4,19.047619047619047
E02005069,26,2,7.6923076923076925
E02005070,31,9,29.03225806451613
E02005071,38,3,7.894736842105263
E02005072,25,4,16.0
E02005073,36,4,11.11111111111111
E02005074,26,4,15.384615384615385
E02005075,32,3,9.375
E02005076,29,3,10.344827586206897
E02005077,23,5,21.73913043478261
E02005078,32,9,28.125
E02005079,27,2,7.4074074074074066
E02005080,36,0,0.0
E02005081,20,5,25.0
E02005082,36,8,22.22222222222222
E02005083,23,4,17.391304347826086
E02005084,21,5,23.809523809523807
E02005085,23,1,4.3478260869565215
E02005086,18,3,16.666666666666664
E02005087,22,3,13.636363636363635
E02005088,31,0,0.0
E02005089,22,3,13.636363636363635
E02005090,18,4,22.22222222222222
E02005091,24,5,20.833333333333336
E02005093,20,7,35.0
E02005094,31,3,9.67741935483871
E02005095,23,1,4.3478260869565215
E02005096,31,4,12.903225806451612
E02005097,26,1,3.8461538461538463
E02005098,29,4,13.793103448275861
E02005099,24,9,37.5
E02005100,29,4,13.793103448275861
E02005101,21,4,19.047619047619047
E02005102,22,7,31.818181818181817
E02005103,29,9,31.03448275862069
E02005104,26,2,7.6923076923076925
E02005105,24,6,25.0
E02005106,27,5,18.51851851851852
E02005107,39,10,25.64102564102564
E02005109,23,13,56.52173913043478
E02005110,23,9,39.130434782608695
E02005111,27,8,29.629629629629626
E02005112,25,12,48.0
E02005113,23,16,69.56521739130434
E02005114,19,5,26.31578947368421
E02005115,19,0,0.0
E02005116,20,0,0.0
E02005117,20,10,50.0
E02005118,36,5,13.88888888888889
E02005119,21,7,33.33333333333333
E02005120,23,10,43.47826086956522
E02005121,41,8,19.51219512195122
E02005122,23,2,8.695652173913043
E02005123,38,10,26.31578947368421
E02005124,27,6,22.22222222222222
E02005125,27,5,18.51851851851852
E02005126,24,4,16.666666666666664
E02005127,27,5,18.51851851851852
E02005128,29,4,13.793103448275861
E02005129,36,8,22.22222222222222
E02005130,30,9,30.0
E02005131,18,8,44.44444444444444
E02005132,31,6,19.35483870967742
E02005133,29,16,55.172413793103445
E02005134,26,4,15.384615384615385
E02005135,24,1,4.166666666666666
E02005136,25,3,12.0
E02005137,25,4,16.0
E02005138,29,5,17.24137931034483
E02005139,32,23,71.875
E02005140,27,15,55.55555555555556
E02005141,25,10,40.0
E02005142,25,5,20.0
E02005143,26,7,26.923076923076923
E02005144,27,1,3.7037037037037033
E02005145,28,8,28.57142857142857
E02005146,24,7,29.166666666666668
E02005147,32,5,15.625
E02005148,26,12,46.15384615384615
E02005149,39,8,20.51282051282051
E02005150,37,3,8.108108108108109
E02005151,39,2,5.128205128205128
E02005153,30,3,10.0
E02005154,36,5,13.88888888888889
E02005155,36,5,13.88888888888889
E02005156,24,2,8.333333333333332
E02005157,21,4,19.047619047619047
E02005158,20,2,10.0
E02005159,24,5,20.833333333333336
E02005160,41,10,24.390243902439025
E02005161,26,6,23.076923076923077
E02005162,33,8,24.242424242424242
E02005163,25,4,16.0
E02005164,29,3,10.344827586206897
E02005165,24,0,0.0
E02005166,20,4,20.0
E02005167,25,1,4.0
E02005168,23,3,13.043478260869565
E02005169,31,5,16.129032258064516
E02005170,30,3,10.0
E02005171,21,5,23.809523809523807
E02005172,24,10,41.66666666666667
E02005173,26,3,11.538461538461538
E02005174,25,7,28.000000000000004
E02005175,25,6,24.0
E02005176,28,6,21.428571428571427
E02005177,20,3,15.0
E02005178,31,0,0.0
E02005179,31,4,12.903225806451612
E02005180,24,2,8.333333333333332
E02005181,22,2,9.090909090909092
E02005182,22,0,0.0
E02005183,22,0,0.0
E02005184,18,7,38.88888888888889
E02005185,31,2,6.451612903225806
E02005186,20,2,10.0
E02005189,18,3,16.666666666666664
E02005190,21,7,33.33333333333333
E02005191,32,7,21.875
E02005192,26,3,11.538461538461538
E02005193,31,4,12.903225806451612
E02005194,28,6,21.428571428571427
E02005195,20,1,5.0
E02005196,38,5,13.157894736842104
E02005197,23,2,8.695652173913043
E02005198,29,2,6.896551724137931
E02005199,24,3,12.5
E02005200,29,2,6.896551724137931
E02005201,25,1,4.0
E02005202,31,8,25.806451612903224
E02005203,24,6,25.0
E02005204,38,7,18.421052631578945
E02005205,20,3,15.0
E02005206,28,4,14.285714285714285
E02005207,29,14,48.275862068965516
E02005208,39,7,17.94871794871795
E02005209,29,9,31.03448275862069
E02005210,37,15,40.54054054054054
E02005211,33,14,42.42424242424242
E02005212,38,7,18.421052631578945
E02005213,39,5,12.82051282051282
E02005214,24,3,12.5
E02005215,42,2,4.761904761904762
E02005216,18,1,5.555555555555555
E02005217,34,1,2.941176470588235
E02005218,25,2,8.0
E02005219,30,3,10.0
E02005220,21,2,9.523809523809524
E02005221,34,16,47.05882352941176
E02005222,23,5,21.73913043478261
E02005223,26,10,38.46153846153847
E02005224,20,7,35.0
E02005225,20,4,20.0
E02005226,29,2,6.896551724137931
E02005228,20,1,5.0
E02005229,23,1,4.3478260869565215
E02005230,25,5,20.0
E02005231,28,4,14.285714285714285
E02005233,24,2,8.333333333333332
E02005234,27,0,0.0
E02005235,18,0,0.0
E02005236,45,8,17.77777777777778
E02005237,36,8,22.22222222222222
E02005238,20,4,20.0
E02005239,22,5,22.727272727272727
E02005240,19,6,31.57894736842105
E02005241,20,6,30.0
E02005242,19,6,31.57894736842105
E02005245,23,4,17.391304347826086
E02005246,19,2,10.526315789473683
E02005247,35,9,25.71428571428571
E02005248,20,0,0.0
E02005249,32,1,3.125
E02005250,23,2,8.695652173913043
E02005251,22,2,9.090909090909092
E02005252,29,2,6.896551724137931
E02005253,21,3,14.285714285714285
E02005254,28,4,14.285714285714285
E02005255,32,5,15.625
E02005256,22,3,13.636363636363635
E02005257,22,1,4.545454545454546
E02005258,26,6,23.076923076923077
E02005259,32,3,9.375
E02005260,22,2,9.090909090909092
E02005261,29,3,10.344827586206897
E02005262,25,5,20.0
E02005263,21,1,4.761904761904762
E02005264,39,8,20.51282051282051
E02005265,37,5,13.513513513513514
E02005266,26,3,11.538461538461538
E02005267,15,0,0.0
E02005268,28,1,3.571428571428571
E02005269,33,0,0.0
E02005270,26,5,19.230769230769234
E02005271,26,7,26.923076923076923
E02005272,28,8,28.57142857142857
E02005273,21,6,28.57142857142857
E02005274,25,5,20.0
E02005275,20,5,25.0
E02005276,28,5,17.857142857142858
E02005277,30,7,23.333333333333332
E02005278,25,4,16.0
E02005279,33,9,27.27272727272727
E02005280,32,6,18.75
E02005281,28,7,25.0
E02005284,19,3,15.789473684210526
E02005285,21,4,19.047619047619047
E02005286,25,4,16.0
E02005287,17,0,0.0
E02005288,20,7,35.0
E02005289,21,4,19.047619047619047
E02005290,24,4,16.666666666666664
E02005291,20,4,20.0
E02005292,22,4,18.181818181818183
E02005293,21,4,19.047619047619047
E02005294,21,7,33.33333333333333
E02005295,26,4,15.384615384615385
E02005296,18,4,22.22222222222222
E02005297,27,7,25.925925925925924
E02005298,27,3,11.11111111111111
E02005299,26,6,23.076923076923077
E02005300,18,3,16.666666666666664
E02005301,22,5,22.727272727272727
E02005302,27,8,29.629629629629626
E02005303,21,0,0.0
E02005304,26,5,19.230769230769234
E02005305,24,7,29.166666666666668
E02005306,24,6,25.0
E02005307,29,5,17.24137931034483
E02005308,22,4,18.181818181818183
E02005309,29,5,17.24137931034483
E02005310,26,4,15.384615384615385
E02005311,20,5,25.0
E02005312,20,3,15.0
E02005313,28,1,3.571428571428571
E02005314,23,3,13.043478260869565
E02005315,26,5,19.230769230769234
E02005316,20,1,5.0
E02005317,23,2,8.695652173913043
E02005318,24,3,12.5
E02005319,33,3,9.090909090909092
E02005320,19,1,5.263157894736842
E02005321,22,9,40.909090909090914
E02005322,35,17,48.57142857142857
E02005323,25,5,20.0
E02005324,22,6,27.27272727272727
E02005325,32,13,40.625
E02005326,32,7,21.875
E02005327,20,7,35.0
E02005328,28,16,57.14285714285714
E02005329,32,4,12.5
E02005330,30,7,23.333333333333332
E02005331,30,8,26.666666666666668
E02005332,28,6,21.428571428571427
